"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2002","6.2063","6.3315","6.4538","6.1880","","-2.06%"
"04/01/2002","6.3366","6.1547","6.3552","6.1447","","2.88%"
"03/01/2002","6.1595","6.1452","6.2576","6.0905","","0.22%"
"02/01/2002","6.1461","6.1954","6.3012","6.1219","","-0.93%"
"01/01/2002","6.2040","6.2870","6.3333","6.1554","","-1.52%"
"12/01/2001","6.2999","6.4890","6.5370","6.2310","","-2.94%"
"11/01/2001","6.4909","6.5212","6.5332","6.3059","","-0.52%"
"10/01/2001","6.5251","6.5776","6.6254","6.3288","","-1.02%"
"09/01/2001","6.5926","6.2489","6.9157","6.2255","","5.47%"
"08/01/2001","6.2508","6.1242","6.3072","6.0425","","2.02%"
"07/01/2001","6.1269","6.0452","6.2215","6.0275","","1.30%"
"06/01/2001","6.0482","6.0015","6.1397","5.8958","","0.70%"
"05/01/2001","6.0063","5.9136","6.0132","5.8208","","1.62%"
"04/01/2001","5.9103","5.9633","6.0581","5.8604","","-1.10%"
"03/01/2001","5.9759","5.8702","6.0856","5.8264","","1.77%"
"02/01/2001","5.8717","5.7872","5.9320","5.7605","","1.37%"
"01/01/2001","5.7923","5.8331","5.9457","5.7115","","-0.94%"
"12/01/2000","5.8472","5.7848","5.8486","5.6169","","0.95%"
"11/01/2000","5.7922","5.5452","5.8033","5.5231","","4.22%"
"10/01/2000","5.5577","5.5884","5.7168","5.5395","","-0.59%"
"09/01/2000","5.5906","5.4119","5.6242","5.3668","","3.27%"
"08/01/2000","5.4135","5.4777","5.5413","5.3262","","-1.33%"
"07/01/2000","5.4864","5.3714","5.5120","5.3484","","2.02%"
"06/01/2000","5.3780","5.3162","5.4344","5.2055","","1.11%"
"05/01/2000","5.3190","5.1852","5.3876","5.1761","","2.42%"
"04/01/2000","5.1935","5.1898","5.3461","5.1605","","0.06%"
"03/01/2000","5.1906","5.2513","5.2848","5.1467","","-1.26%"
"02/01/2000","5.2570","5.3463","5.3609","5.1521","","-1.78%"
"01/01/2000","5.3521","5.3374","5.4076","5.2670","","0.04%"
