Date,Price,Open,High,Low,Vol.,Change %
2002-01-02,6.1461,6.1954,6.3012,6.1219,,-0.93%
2002-01-01,6.204,6.287,6.3333,6.1554,,-1.52%
2001-01-12,6.2999,6.489,6.537,6.231,,-2.94%
2001-01-11,6.4909,6.5212,6.5332,6.3059,,-0.52%
2001-01-10,6.5251,6.5776,6.6254,6.3288,,-1.02%
2001-01-09,6.5926,6.2489,6.9157,6.2255,,5.47%
2001-01-08,6.2508,6.1242,6.3072,6.0425,,2.02%
2001-01-07,6.1269,6.0452,6.2215,6.0275,,1.30%
2001-01-06,6.0482,6.0015,6.1397,5.8958,,0.70%
2001-01-05,6.0063,5.9136,6.0132,5.8208,,1.62%
2001-01-04,5.9103,5.9633,6.0581,5.8604,,-1.10%
2001-01-03,5.9759,5.8702,6.0856,5.8264,,1.77%
2001-01-02,5.8717,5.7872,5.932,5.7605,,1.37%
2001-01-01,5.7923,5.8331,5.9457,5.7115,,-0.94%
2000-01-12,5.8472,5.7848,5.8486,5.6169,,0.95%
2000-01-11,5.7922,5.5452,5.8033,5.5231,,4.22%
2000-01-10,5.5577,5.5884,5.7168,5.5395,,-0.59%
2000-01-09,5.5906,5.4119,5.6242,5.3668,,3.27%
2000-01-08,5.4135,5.4777,5.5413,5.3262,,-1.33%
2000-01-07,5.4864,5.3714,5.512,5.3484,,2.02%
2000-01-06,5.378,5.3162,5.4344,5.2055,,1.11%
2000-01-05,5.319,5.1852,5.3876,5.1761,,2.42%
2000-01-04,5.1935,5.1898,5.3461,5.1605,,0.06%
2000-01-03,5.1906,5.2513,5.2848,5.1467,,-1.26%
2000-01-02,5.257,5.3463,5.3609,5.1521,,-1.78%
2000-01-01,5.3521,5.3374,5.4076,5.267,,0.04%
